"hgnc","X1157168","X4157162","X4157177","X5157163","X5157172","X7157165","X7157174","X8157166","X9157167","X9157176"
"IL27",0.414770275361816,0.876838045165688,0.580320257232447,0.702693776633507,0.558403668285483,0.868770531523591,0.490124002249748,0.324999412544781,0.445059517377118,0.71289531473212
"ZRANB2",16.9761890572102,17.3090847220354,28.9049885381126,49.6660735267061,28.6759373690547,29.7543756587708,36.7170504241205,34.2391931806875,17.7161687496098,19.4623560870519
"PTPMT1",17.707830359099,27.7491108361333,21.0980404619547,21.8871487515929,21.981985931936,25.2127065588631,27.3052433021951,22.5800569181344,20.2435818575716,17.6816059917718
"FOXI1",0.623477151191281,0,0.639708430546653,0.829934224254679,0.807908017789313,0.798064841926769,0.736747869375584,0.307079008584141,0.441544973885712,0
"THEM6",17.6019087591957,27.0396573689149,19.3501582308918,26.3840058248766,25.4190950240178,21.3948321657533,26.0433842525344,29.0194409799079,19.6703189716345,16.4686115133863
"FAM111B",0.449432488785267,2.77325265026944,0.849455121177265,1.57435982521639,0.678712576485358,0.605561832891287,0.978311713232749,0.961157145051973,1.14471631411444,0.919286542189283
"CCDC167",3.83780983498023,4.83961721727615,3.22111399399393,7.06196440308414,5.30217333314481,5.74327092842476,9.10344004622582,4.93403792813635,7.19451375202372,3.55683815929849
"CHUK",5.12102173804464,5.86000594545686,6.67194159455741,6.84763261622699,5.57636295944937,7.54865833215209,7.42047972461454,6.46252369042545,4.36242713314472,4.44186678929368
"TOR3A",26.4226200897079,37.8940275952801,29.3876511232642,34.8926967785192,34.8383066834118,37.0463070334916,33.7746781267322,33.7901922109533,30.974990214997,27.3437460979681
"BRF1",3.78523469382937,5.56699774686246,4.58341164152931,4.79302765636372,5.69938505459571,5.21966523506684,4.80267183812138,5.79138854479427,4.54294198198428,3.89284481698161
"ICMT",18.0524283585415,26.6024840984616,35.623026299615,32.4211787008583,32.8161933076116,27.9443393139223,34.8359813657659,32.6898187833406,30.7989196433763,27.3232461516412
"POLE4",8.62346257950433,13.6837219082187,11.4873893844496,19.1317001022289,17.3900655759708,19.0369421515867,14.7190869980573,16.8762842535215,11.211128683044,10.5892455520238
"DNTTIP1",30.9585077254906,33.9486260548434,34.6005783689242,27.3425416631943,27.7221251060443,35.5704790948799,27.5242920238774,25.8366939138935,27.927940676867,32.2337050221851
"PIK3IP1",177.223911606465,200.029597201974,219.934521330837,224.671926415164,298.647818558021,216.32501541593,212.921503092066,305.616324040092,226.238722100997,196.981849073951
"TMEM209",2.95194587595968,3.0573766280089,4.36789564582612,4.75231689927538,4.45245456194981,4.30185171307884,5.83960642098817,5.10620403156582,3.1217414241813,3.15021191839606
"LMBRD2",0.331018802084798,0.260055113012047,0.504864878984341,0.905081447282556,0.496838828548604,0.503873190474243,0.570877655343613,0.705018492707464,0.411830681420965,0.451056028353821
"PORCN",10.5767438277031,16.3500912125763,13.2544650584273,16.6047486349266,16.5152937949214,16.1221487871006,16.2668484138507,21.5729739991904,15.3429799995903,12.6358736326428
"USO1",4.07546479089428,6.09900511886228,6.10951577734802,7.14339884757114,6.71484566782617,7.22415559025665,8.01805894136246,7.17915855439958,5.38965175085514,5.39570738744405
"STRIP2",0.312073379602562,0.543421043291962,0.386943499127687,0.584528270397026,0.440493909477346,0.656954431721618,0.541211241513755,0.514276596496086,0.67872548707478,0.358426645178221
"PAF1",130.590443377896,158.418263493535,165.821716890281,137.868282775905,136.020772593281,152.415940195489,152.575936579838,152.374354826649,189.301558733552,138.622375671403
"PRMT3",0.679692488812488,0.578632947793948,0.720566304945544,0.805397394060833,0.912753336377843,0.900195908895827,0.998166921630374,0.875617713190426,0.593580315033483,0.718048751328736
"APOBEC3H",3.42603564597184,12.8718983600663,7.08425904546957,4.9328146654583,31.3870772252131,8.50231202264902,8.59265713221067,7.83441883605866,3.3836295317248,4.77361587803702
"RALGAPA1",0.695809392030188,0.771888401123194,0.883255047686424,1.15391810319226,1.13659109168275,1.03361622249972,1.36675169881761,1.23511141766846,0.927685921690433,0.745651594567917
"C1orf220",2.47921010806733,2.41049492658925,3.08569985797261,5.29376513338471,4.69981358446651,4.19134239973494,2.92685882454649,5.56012254129797,4.50905410760819,2.76538491901973
"INO80",3.25935340910801,4.5414430032674,4.49734930266295,3.91220120812901,4.95062647816559,4.75595416298501,5.2464330536572,4.81938378192715,4.88698056537258,3.36497426683851
"INTS7",1.45189117252772,2.35756571283006,2.04467237359376,2.19610381422645,2.28605361913061,1.86495384802859,2.50356568353895,2.25324466494356,2.37341295275439,1.8613178391758
"TP53BP2",4.85257209400716,6.21060155908306,6.24220477536309,5.55319352790892,6.34834488871095,6.23921417893262,6.45307757192523,6.24259025110235,6.22354295401052,5.05891234477129
"JAKMIP1",0.609072166228783,0.941049015080017,0.9359851540925,1.16500984023396,1.15288230060762,2.05442022238028,1.27086726147907,1.25331225013979,1.27265732653293,0.579228805849851
"NBR2",4.23073169851297,3.40753001324851,4.80153904159932,5.65456393332875,5.62679667460168,5.61885118248971,5.60172864689466,4.05499004768268,3.71677437828875,4.58372803027132
"DUSP10",1.43542792648595,2.30285256253504,2.39933135640719,1.80111951862043,1.73153799236605,2.50004188637167,2.39137868370632,1.94131475341946,2.06924055621232,1.60658322652932
"GGNBP2",17.4887455620574,19.7747237773537,22.7129495737781,19.6865769216878,22.1857135726543,22.8700108985647,21.0632125416593,22.801652882676,21.3243607637966,17.3103432900725
"SHROOM1",5.41671395544252,14.4450838092888,7.52737721996592,9.30136541796311,10.2957211121259,16.7701015170913,9.16668917641358,10.649030299379,8.68740315972507,14.4894628120208
"ETFB",19.5720875411375,30.1501664743238,21.516018291597,27.8240464896295,24.1261819412641,29.4975507237798,25.4992677042082,24.182721566083,24.9113019566161,20.3445882075766
"SECTM1",312.664818984574,215.063864687804,294.077127299597,268.275303121888,192.240585210939,248.869164081263,205.87641813673,153.715809998723,212.176299916011,228.208485192917
"DYM",0.729296892459103,0.860112086177316,0.840356916022414,0.740231125988582,0.760454079253803,0.843082090783357,0.829475279464588,0.834854804646551,0.747829053093442,0.628379499480112
"SLC6A20",0.552786129083999,0.413302495411753,0.401307352288812,0.387526178409862,0.463252377018074,0.53631099495733,0.491664970756657,0.545154515646531,0.54127350574637,0.395074267003809
"GPATCH8",5.40176259300904,7.65158228842721,8.57912834836048,8.48018746468278,8.45577124112095,8.87373514171599,10.1575969446319,10.1920891259225,8.51680969060569,6.25929961324578
"NUP93",3.2091391290052,4.61014529532036,4.84098109128702,4.21880744340973,4.42229887337384,4.67857743325715,5.12835815945274,4.0887367604177,4.70425369167686,3.63840527165358
"RTTN",0.601920981204116,0.626676007404276,0.614563671212319,0.688123750900495,0.869552310878429,0.767450996632522,0.945577970700022,0.726622607820462,0.883205401451168,0.540498023961184
"TOR1AIP2",14.9968427551945,15.5747216128772,16.5977735199176,16.8588734707561,13.5671960299873,15.9290389968776,16.0897889346631,15.0482537874729,15.4232219536825,13.5863991310497
"BAG3",5.68233665678715,5.7688123719227,7.26462489718172,5.39595678003105,7.13543166952356,6.50910487061475,7.95497095823148,7.59838487035508,7.92454570950244,5.98750903404546
"TYSND1",37.0955962033664,51.1758528778689,45.5356442097963,50.4020130001374,51.7562954873345,56.3336205614258,50.9030332885281,60.0009630962476,54.0187913767925,40.0588778708181
"NMRK1",8.51542945975623,9.84402612931084,9.18995402867808,13.7082352987035,13.2162651053833,11.3873379135807,11.9236262343002,12.5523876762968,8.47798614397075,8.32616947433888
"DNAJC28",0.541065357151749,0.374468159501461,0.594804825849961,1.23468469859717,1.14468241468086,0.890454707148857,0.365350768955621,0.475873245532047,0.729868848594281,0.405938280768079
"USP6NL",0.505810069897911,0.561745806342634,0.565391497041169,0.823840785837602,0.575337776678071,0.702712144833606,0.623248248442645,0.959324071692248,0.553577861586719,0.493322689935513
"RIOK1",6.13231852529233,8.96193894202994,8.32120944259732,7.53157374711356,8.6079912915887,9.25894801690962,10.2090341534131,8.30173378528298,8.33787427443447,6.72583563310272
"ALPL",80.1090128975484,110.55584089541,86.4447439363923,39.8858934606715,27.0985374605609,51.8164364635182,38.3239261208377,25.0717687391361,38.8776149221273,66.6738494574372
"GAS7",6.45484565574998,8.3701414791626,10.5902193456809,6.49218299437952,7.11855536003129,9.72808550646724,8.23271195577166,5.90882459159127,6.16713968701806,8.12464980452562
"PIP5K1B",0.30854340289252,0.184560504043614,0.250353359550144,0.226311738520111,0.265182537345683,0.278071779709726,0.347856518797707,0.21321731738443,0.330737431053804,0.269516968800385
"NBAS",0.760590592190474,1.07546852856972,1.1870786422023,0.88811505002579,1.14299551580774,1.1086622413213,1.26143369292572,1.09037494781485,1.09247397312679,0.885536626326411
"PROC",1.01752162865986,2.57193665166607,2.72350762608322,1.17779292407405,0.737057990312881,1.47233554804065,0.627329059593701,0.490261646021088,1.46209973229728,1.76578460290832
"CDKL1",0.159381033218483,0.192663926132585,0.296046189325141,0.131684384098633,0.259431171165586,0.14773233804963,0.227302928237348,0.351893771372446,0.317861459255332,0.167407516410347
"CMSS1",0.131705503413372,0.196306150916073,0.17581483375511,0.1907550451842,0.220916419946366,0.271282625903552,0.221649530034833,0.24996726648721,0.205070742643347,0.10301137200776
"DPH2",78.8196150289181,115.175468591384,96.5358757379028,109.645913844453,104.632772723956,107.616947503474,100.858880762913,215.437663418643,93.3683478869405,85.9215543948792
"MMP25",876.007161948128,932.448110169524,746.679611046282,721.905413927303,451.872311758508,614.997112586343,427.705318814279,475.847805378577,713.674033977611,978.133564870458
"GSTO1",21.6253990845372,19.2350866432564,28.6721012990317,26.0287723603797,26.416716586582,24.8957300688863,27.6499733509439,26.1322198868452,21.3735247872095,18.7852197585602
"OBSCN",2.17969586737198,3.01344162756808,2.31437594445955,3.46728975963558,4.82627201400643,3.92588259363867,2.21630089684789,4.77835855971689,2.02347237797908,1.96359737106468
"SLC39A4",5.0526932465241,0.652762012760925,5.35704017799442,9.23681032672249,9.04155256703043,9.3132886013823,9.31420682204764,10.9497750340559,4.69155523435507,7.14696011696411
"ZNF354A",6.37483697108732,8.5960682700549,7.72634911043048,9.53890333992026,7.61588351922897,11.7842632188168,7.26073879172847,8.27589627833261,7.0973222372991,7.1709469023108
"RNASE1",1.76443650580525,2.84936436055814,2.26296365827367,20.3554758648052,1.36093733613908,45.9232114829389,6.60247448323149,25.3467581178901,9.71887437295335,4.32435297005061
"PIGH",8.110345674134,8.46432089901192,9.66539562949658,10.7602042926046,10.8829099151847,11.6850759452942,12.7966991804275,11.2073421804177,8.73737292487733,8.24792135345136
"BIRC2",12.6842114847062,12.732226910705,15.9949475775307,25.2659214078297,17.9622790207331,21.2392810015198,17.9180575992227,21.1801789371109,14.0919220876653,13.1312949644841
"HHEX",98.4315538264451,113.210171861087,115.785259151443,107.528593511773,96.2410794721073,95.7602097906178,80.456439760479,94.3934545164145,75.9992608126258,97.2082400459524
"EME2",2.25839147725511,2.9697370356687,2.55166234480439,3.36411571292121,3.48386498567947,3.09727727424782,2.41452595734269,3.24425970110868,2.09443568361365,2.25916651647958
"GARNL3",0.0169470066704751,0.0191572423639403,0.057960654045456,0.048877415555415,0.0575145559311221,0.02892340197501,0.0133505785875338,0.100857765938142,0.0666768229994776,0.0385676713638624
"PRSS57",2.30766735928066,0.838489596697203,4.99445993490273,2.23987171716805,2.09142920332032,2.95386636508651,0.624917952627317,1.0655505831427,1.58888752057829,1.9694043480752
"BTN2A2",26.7253912813785,26.2875083711795,27.5179490227569,44.9344327936157,29.9680714710869,43.702938578241,42.8912349481116,41.3982378476816,31.4033121061801,26.7148540919554
"SPRY3",3.75657008737501,3.26004867144598,4.10573841579736,5.04399650088023,3.87005346999358,2.84328376181013,3.70564007892722,2.85575930468873,4.24120723533698,3.91144134917461
"ST3GAL1",14.2124325064568,19.6418683695887,21.9007520911407,18.8140057985414,17.5608247440721,20.5710611867495,20.6418956585332,21.4176104826068,20.6423430325437,14.6638779194593
"FBXO10",0.774437679840033,1.61713383931963,0.95576764940434,1.09896075887664,1.35313472295457,1.3610704867144,1.38133475435823,2.02626258248327,1.71029952302549,0.660420076537859
"GADD45GIP1",26.2311604070279,37.3900617602802,35.8853983626828,49.3497818066245,47.9105653206061,38.5010281679355,54.4164776824403,52.5394674796625,39.905810493165,33.7973292590359
"NEU3",1.85981275014956,2.18060977757381,2.6057764604509,3.61988388066208,3.28368475481093,3.08077950587864,3.34271369332812,3.27145368964117,2.60102499005603,1.67440590390899
"PDZD11",22.4638865301482,44.7148807841138,41.337341762821,44.8538046795813,40.0021814875219,39.5371382502512,51.5031315234243,41.640548251422,38.0429471044537,33.4692435328452
"LINC00862",0.0227393951955333,0.0440658456369195,0.0374968619421866,0.0216209118209823,0.021047099277987,0.0291069396810438,0.0191932809282221,0.0039999122657189,0.0191714087421692,0.0307087185769044
"DEK",12.2177586534441,12.1116263049294,17.3136816304108,19.3471766438409,15.7600610816983,25.7689896528991,19.3425432172307,17.8094579704451,12.4778235208966,10.7580229127914
"E2F7",0.0755667643051674,0.115058491371831,0.0553814500577042,0.258659493839821,0.0799348406723054,0.0138181665507232,0.153077858791676,0.10633895046929,0.101935610044868,0.170083569275586
"C10orf88",2.04381190014605,2.97047147455879,3.56493303854145,4.59780724067167,4.91844264787316,4.23812317259828,4.25061663531623,4.70600220333798,2.99133988374106,3.15570627782399
"ARL16",64.4646009691558,74.5050673975648,92.2647258932858,145.910690093487,70.889659029446,127.248395371019,102.356452220145,100.321524546164,60.5766660550969,94.7812301740403
"MS4A6A",62.7378367769783,110.951257403524,70.6181073565233,116.635920044007,76.0599823701701,154.948174674551,85.6650382371217,62.1632934783576,58.8303885922044,70.6241487392181
"CD2AP",0.784228759696846,0.592383906628554,1.10022882652838,1.2720872151582,1.28581873759965,1.10216495282021,1.43733705985223,1.29670795356847,0.653620908899004,0.850619858119092
"HENMT1",9.32621202649145,23.3967343923509,18.9154765258965,18.1405337286398,22.2160578796685,25.5875289144088,25.1166232393312,21.2311517218992,17.2800006609194,14.6558563277486
"GLRX5",46.6474702978044,28.4244726892802,67.3194210920872,44.4422121960298,54.2658753784892,41.4257316111045,56.9360801981526,47.6198099739406,48.5166673934793,58.2675002815914
"DNAJC10",4.83196819469745,6.54985746860988,6.27544891454682,10.0216025941014,7.10383501712517,8.57469856731665,9.11985129901829,8.18081103640369,5.56649126782532,5.13938992968756
"RNF39",2.46676133812222,1.0721740898446,2.18120146482788,1.47524064018562,1.33776484182006,1.85114213933665,2.71676255239954,1.46837331477337,1.80944596139706,1.2516851596286
"LINC00092",1.16822276284803,3.3352356005832,2.52313104463222,1.2793286018311,2.91769428227206,2.99885010497454,3.09048134431477,3.90070462193553,2.29677982904851,2.05724650808458
"ZNF626",1.55423375239046,1.19634383194306,1.45495963743009,2.13540675310769,1.70114742897781,2.60002214806612,1.54818956063454,2.75805609682529,1.70856472626992,0.901304208362455
"GABBR1",12.3724943213671,16.1834864285371,16.298942096949,17.6239144238645,18.2175896920858,19.6361905210518,11.372986539052,16.9413816400455,15.3460546367546,15.824278216433
"TIMELESS",2.96743375906325,6.91258051783458,6.21750913470129,5.20523931682949,6.29535924763422,6.11045714254773,6.68613565462601,8.30339298712767,8.11328706590197,5.27448893923576
"TSTD3",0.118497559607933,0.178252925797263,0.186558855655861,0.199517501859161,0.135210813570588,0.274155926528607,0.247373290422119,0.242357046928997,0.182462466303096,0.143127646017055
"AMBRA1",2.16174257895155,2.8777423209305,2.51134697641102,2.39508786451443,2.68814775802449,2.57951802548206,2.89843522025995,2.86935866760036,2.92880885285895,2.08515533849785
"CSK",313.607202177087,339.168960337036,349.619107802971,283.243654782743,278.265277798711,273.033418245193,299.926220721026,284.129439050594,301.267340788176,315.708229881203
